,principal component 1,principal component 2,class
137,-1.103638315709219,-0.17193140850150748,1
138,-1.334661235956403,-0.19761348210376745,1
139,1.86292896004593,-0.719801106138284,0
140,1.6329050327430792,2.7286316612475447,0
141,-1.0094483058801784,-0.79863266637469,1
142,-1.1983719569319862,-0.9468491844885993,1
143,-0.6399346598862369,-0.7146045770264965,1
144,-1.4952685749004808,0.29668254049919524,1
145,-1.5693838023622417,-0.27001405618909763,1
146,0.6257435441453446,-0.44909453945656563,0
147,-0.7350993957951891,-0.8072402460267382,1
148,-0.9715453438782267,-0.3299847270876562,1
149,1.6890387144808288,0.526752949200945,0
150,-1.477819924902954,-0.6833907563841032,1
151,-1.2064584915998269,-0.5629030559638105,1
152,-0.7238495899397782,-1.1403711403990526,1
153,-1.5636213869706832,1.116540767568142,1
154,-1.3474316990302608,1.090761604559727,1
155,-1.3588899303770317,0.21451703099175073,1
156,-1.1711590172693134,0.87983744904765,1
157,1.5173995250969037,-0.290511308254761,0
158,-0.34562178293486584,1.279934051832696,1
159,3.1050843636591483,-1.708196573184994,0
160,-0.8291921152963285,-1.3885914811570388,1
161,-1.611729481472384,-0.6041498886613482,1
162,-1.277808029851472,1.1576643070721484,1
163,0.5200808699587992,1.1164939319516247,1
164,1.9766386717764293,2.2890587824669515,0
165,-0.6737977193459133,-1.2002392102489683,1
166,1.0474454406972498,0.40447022036129665,0
167,-0.7862822343884277,-0.16521201737462704,1
168,0.866659851933226,0.09631600392908943,0
169,-1.1832827668594852,1.9345325254252173,0
170,0.2965106327671975,-0.05514427323280349,1
171,-0.200705652169034,-0.2087492526973464,1
172,-0.8996487295288939,-0.11219365554975827,1
173,3.9761201602389633,1.422479683661324,0
174,-1.3265117089499612,-0.9454316462451524,1
175,0.5511828143769034,1.54029268406179,1
176,-0.42961147699015295,0.9517345107227477,1
177,-1.2376907106965402,1.0286689526124766,1
178,2.0006065374348485,-0.5561002726343581,0
179,-0.5212722730319115,-1.605135246452871,1
180,-0.9587562664444637,-1.0816602821893146,1
181,-1.663591272439133,0.19597083781425007,1
182,-1.6795229823955895,-0.1487609887766638,1
183,-0.9759652470126091,0.7155029300434785,1
184,-1.6467547731689205,-0.02021329425189472,1
185,-1.4468291414703345,1.359909448777762,1
186,3.3208767694905363,0.4723916580435151,0
187,1.606656591707854,-0.08472414098318928,0
188,-0.9313214832462041,0.5118964508525656,1
189,-1.0153082371747721,0.6123694860991565,1
190,0.49720655454029694,-0.14508439624736685,0
191,-1.4612535485978764,1.2961685775580152,1
192,-1.1187068781548704,-1.1940781865025079,1
193,2.2467617868379604,-0.848947100129852,0
194,-0.7739456683957062,1.7468817110087247,0
195,0.7765418749808217,2.1589644409889557,0
196,-1.0716783104268512,0.6798184882879983,1
197,1.6704711919650896,2.683675514778764,0
198,-1.534007720441657,-0.6971570263768254,1
199,1.6180002136138616,-0.6508015808648958,0
200,-0.8454368684905114,0.5593051887504323,1
201,0.0812490673482513,-1.2137437797846806,1
202,-1.052437561621122,2.1151172105268827,0
203,3.7767515974445525,3.313685541817186,0
204,1.06518647931624,-0.8071613454579588,0
205,-1.3652982241595526,-0.29184024888322124,1
206,-0.23761310045697231,0.6527771806359567,1
207,-0.10279565600981601,-0.46732700572229796,1
208,0.22862626209106543,0.4959707070830857,1
209,2.5335122451772065,1.6527061593097818,0
210,1.7672669597008261,1.6532686195327642,0
211,0.2579640016157358,-0.021205992569620843,1
212,-2.0581620843019817,0.818301766275453,1
213,0.5385656950596491,-1.2347627176124139,1
214,3.3415984013207765,-1.7951611833021492,0
215,0.04231308211787116,-0.6409726913226163,1
216,-1.805888526540403,0.6683564823317601,1
217,0.8836850414437832,-0.5899481329557715,0
218,-1.180000082923413,-0.08056191531441405,1
219,-0.9163957542268465,-1.4361693963433761,1
220,-1.7840443746244183,1.613188534898344,1
221,-0.11985606738073186,0.0670853519993907,1
222,-2.308057274096339,0.0771415245391202,1
223,1.5093827958655217,-0.6781218842041689,0
224,1.2959825945487309,-1.3073571913714466,0
225,-0.4766913514706175,-1.1164443821671242,1
226,1.6304046694948708,0.8578374364327214,0
227,-1.4152908965051838,3.7396864228568236,0
228,-0.9634580064010416,-0.3396514230960531,1
229,-0.8923930154329422,-0.7709213930808491,1
230,0.07427899164715554,0.7247754010639325,1
231,-0.06122771379649495,0.6733233203753521,1
232,-0.6382627502013054,-1.2427723582734025,1
233,-0.37575894679898986,-0.5166968032328353,1
234,-0.12980441868605824,-0.20379724740618207,1
235,1.6288542007172455,-1.3138227080664941,0
236,0.09467938791500026,-0.18961816072315743,1
237,-0.5430734072897044,-1.3566831107369939,1
238,-1.458822259519348,0.2530857540710723,1
239,-1.7937830253499558,0.653875914727414,1
240,-0.12126346500681301,-0.2950380918278309,1
241,0.01000319296886622,-0.7646919405368167,1
242,0.08427204584130475,-1.2173605079238907,1
243,-0.49755185379959327,-0.8849689994867633,1
244,3.3533307722073284,-0.09260927684577376,0
245,-0.5954401104414021,-0.25382463152110807,1
246,1.5762715177446813,0.4939319030186602,0
247,-0.5302264000906525,-1.3720566286511986,1
248,0.5180256625016556,-0.6417439868893912,0
249,-0.6403242869309427,0.16367372452095932,1
250,-0.18569847480264132,-0.8943200349726272,1
251,0.00012948026874152154,-1.4804780525945973,1
252,0.7026183484600276,0.44280406408253065,0
253,0.3648872211485285,-0.18279220775294353,0
254,0.7158437442145722,-1.279123389988577,1
255,0.5267789978470344,-0.5442643525695864,0
256,1.740736867118421,-1.0893146524890607,0
257,-0.5933319862826416,-0.4065695961532022,1
258,2.090765562542425,1.1038060466674748,0
259,-0.45119603632871386,1.5847261810383633,0
260,-1.544044666704558,-0.685137008597469,1
261,2.8734245537745275,0.4657418503499793,0
262,-1.6897176017495248,-0.5108135025803002,1
263,-1.2830522750001194,-0.9974308688729532,1
264,1.7885690853339113,1.2693760488640065,0
265,-0.5440193968260998,-1.3555477204391169,1
266,1.9929650160146068,0.42401580430471214,0
267,-0.12629842001183667,-1.3291892202346598,1
268,-0.62236263785568,-1.1099057045208292,1
269,1.0140410457056193,-2.0101920881566335,0
270,-0.5348346697523978,-0.840359170192935,1
271,1.0380824480276394,-2.2067043887031734,0
272,-1.0398299818501329,-0.7622881119153087,1
273,-0.6518029749085715,-1.2265790433793868,1
274,-1.4213337536441037,-0.8319762087862635,1
275,-2.5794235129869665,0.4018432329068207,1
276,-0.3583991547989655,1.2583561946284532,1
277,-0.4652176134762884,-0.2297192583693086,1
278,-0.8174600770699656,-1.0283672345514916,1
279,1.235412877156286,-0.23884183050077326,0
280,0.5760909991549729,-0.9158567643051466,1
281,-0.09772822295326399,-1.3633808317778102,1
282,-0.9413885500846376,-0.8800827822797361,1
283,0.7422874213769746,2.351814684499864,0
284,-1.450285743321793,-0.7973270273620854,1
285,0.05412190864922866,-1.3931702000715909,1
286,1.9381343403883309,-0.4637859078762967,0
287,-0.6697418057598818,2.736211821593785,0
288,1.5746878343020883,4.186427581576646,0
289,-2.454446615100724,0.4852027693490368,1
290,-0.34928691074328,-0.5483734873112737,1
291,0.6310803760593615,-0.3052721875045075,0
292,0.7542002479354913,-0.2848253997910593,0
293,1.3302554452323307,0.3979220493351072,0
294,-0.4079482128681368,0.5620052670754492,1
295,0.9321633903697619,-0.6638353353233007,0
296,1.8850606339825229,-0.4178407817125217,0
297,-1.7364716425925262,-0.45489994363985736,1
298,-2.498909524244022,0.305500517306349,1
299,-2.0136568891066178,-0.2751292857084828,1
300,-0.27956835829463234,-0.6317861660131491,1
301,-1.7262963345261526,-0.4670713258273377,1
302,2.005030924734801,-1.461819298797768,0
303,-1.5095545776831814,-0.03247248250828013,1
304,-0.16140420006812584,0.4805907923108739,1
305,-1.483870254479545,-0.757148054549079,1
306,-2.238751449902348,0.60138007084064,1
307,-1.6461725724314369,-0.562935683530439,1
308,-1.3490139277750812,-0.9185079340442706,1
309,-0.8424984435171302,0.4882772728210386,1
310,-1.9313770463266315,0.8995240271749657,1
311,-0.2532939719965368,-1.177231407307647,1
312,-1.7735533718220962,-0.4105291405721732,1
313,-1.307700171700645,2.8214835016675037,0
314,-1.624476814077323,0.45129500257755956,1
315,0.05433275272875028,3.397358556540783,0
316,-0.9509541625940323,-1.394802362473708,1
317,-0.18707485201011131,1.5515105183295106,1
318,-1.6059211268585138,-0.6111076207734505,1
319,0.4006215397738088,-0.40379269432419884,0
320,1.055554381577002,2.6887382324237916,0
321,-1.0864481326895736,-0.19249468015795207,1
322,0.9726537511134488,-0.8924631263245887,0
323,-0.3832508183710004,-0.14393062391676886,1
324,-0.03278602469811566,-1.299654254477071,1
325,-0.1424662433748058,-1.3098504021299673,1
326,-1.8980806744337007,-0.18052460156694036,1
327,0.21479150236391242,-0.9195056571581365,1
328,-2.0234337491540173,-0.11152041132523441,1
329,-1.1330245565214128,0.16705166444467462,1
330,-1.1223573274465493,-0.663540320120342,1
331,-1.6411490330842906,-0.5689569398687575,1
332,-0.3413794739035647,2.846513389081829,0
333,-1.3793568691155507,-0.7302905069602915,1
334,0.6527249233948936,3.391140517895862,0
335,-1.399722825500514,-0.16388122682174158,1
336,-2.4592937525399696,0.49099749562316625,1
337,-2.0356390114914342,-0.2488267614084043,1
338,-1.0347382104827785,2.244139134354183,0
339,-0.3674769092718041,-1.3990214165887067,1
340,-0.6219471992415224,-0.20456188438690273,1
341,1.633287999889261,-0.8193036265217072,0
342,0.2920860585014886,-1.1638967628701276,1
343,0.45381222650712777,-1.4971555026404673,0
344,-1.6315854771990144,-0.5804027089731154,1
345,-0.5224692090603668,0.6990377441241249,1
346,2.39855923508871,2.4959751294120207,0
347,-2.147861609158706,-0.1145473846101155,1
348,2.5633354579408953,-1.5915335934166241,0
349,3.1840631133774173,0.4295786149720089,0
350,-1.4655275666410765,0.19188009547452756,1
351,0.5946895224738249,-0.9381185802083681,1
352,-1.4681554372582113,1.0391841720649762,1
353,-0.5790722188318318,-0.4236091646815754,1
354,-1.395947709348257,-0.8623521776661108,1
355,-0.5114611152876593,-0.35431449302677903,1
356,-1.232477293516469,0.8722122225040136,1
357,-1.7194672606756012,-0.4752395509986031,1
358,1.7612358638911985,1.3020782719701027,0
359,-2.07112272832811,0.31980998275549843,1
360,0.03761407245173934,-0.9937480126548759,1
361,-1.0807397476308953,1.5789331937669429,1
362,-1.1592524063722596,-0.6193940347908257,1
363,-2.0017341788195533,-0.1374897255024796,1
364,-0.3408167909004626,0.49923594482661193,1
365,-2.383265055419158,1.4402081520699543,1
366,-2.262159497380358,0.022211623148568057,1
367,1.6542939244172818,-0.3377479487703868,0
368,-1.0506206367482267,-0.011298535904090978,1
369,-0.1381668348181715,1.4929766904067867,1
370,1.5334996218052592,-0.6735784785321481,0
371,-2.057838148653567,0.6677069416878794,1
372,-2.3295452919238233,1.0738202764398272,1
373,3.4327494953283573,3.366889281443041,0
374,-1.6935458343189378,-0.5062520697076976,1
375,-0.330434119090177,-1.6110993220497918,1
376,-0.6371377531713058,-1.2441245853452254,1
377,1.4189639916943275,-0.027902401760640544,0
378,-1.8883306412211456,0.10109037590165419,1
379,0.14222051882557205,-1.178917854488349,1
380,0.8938092889443766,2.0483319231127908,0
381,-0.5737790838094883,-1.6942193063053483,1
382,-0.9405774896966081,1.0912875836660325,1
383,0.41695484007365313,0.2689117483382634,1
384,-1.1330036297414001,-0.2869883685573918,1
385,1.6423412974403786,-0.01963435295355318,0
386,-0.8241890423010577,1.0600680970273764,1
387,-1.749088690229597,-0.4397944689277487,1
388,-1.248146872410986,1.0411718380418522,1
389,-1.2321928346556148,-1.0582952182242724,1
390,-1.4841281796968482,-0.7568395941998506,1
391,1.1521893210137304,1.1691235310629566,0
392,-0.007900126403623373,2.2075759414853975,0
393,-1.9331815556518792,0.3225174346218293,1
394,-0.4574311163177926,-0.943444150997554,1
395,-0.6125756364553853,0.35452803037852715,1
396,-1.133733199853858,-0.2756482150907722,1
397,-0.5149982506443083,1.632805595423241,0
398,-1.0866402542433344,-1.2324485212482161,1
399,-1.1828381819678124,-0.04913326748926769,1
400,-1.1337181898920936,0.2558916646576428,1
401,-2.419400911134961,0.21036518644824614,1
402,-0.6210705862083041,0.14066727729399056,1
403,-1.1966108297970608,0.31358845995359647,1
404,-1.6066807219193988,0.1278801651533463,1
405,2.8076096672332453,-0.13358655431125313,0
406,-0.12847385831840422,-1.3265966296872533,1
407,-1.0162602754932244,0.9877788828255271,1
408,-1.7984252061033321,-0.38075613189819285,1
409,1.1121546941999045,-1.9652247802322005,0
410,-0.8501716654790292,-0.6254168679108343,1
411,-0.8042210288558381,-1.044196310020701,1
412,0.44628502737817644,0.35769806474959825,1
413,-0.6025932428240667,-0.6195494099892297,1
414,-0.540241042535132,0.0439335601690854,1
415,-1.7188881933136015,0.5642638531794696,1
416,-1.545529493088614,-0.6833739083201186,1
417,0.3414645122133471,1.4452594115568091,1
418,0.605919282671514,-1.1634435968211283,1
419,0.6294876395797423,-0.28581286745608875,0
420,-0.6767919492046984,-1.0289051384307275,1
421,-0.8844576588986146,-0.4341897678315725,1
422,1.560209268473115,-0.8733017546551874,0
423,-1.4043146636388228,0.5621211871834716,1
424,0.14418507484036028,-1.5009319226767928,1
425,-1.0562115541499226,-0.22866878907380567,1
426,1.353708492972335,1.107934739560622,0
427,-1.1920363836457593,-1.1063470629114367,1
428,1.7692355610245663,2.413715595722438,0
429,-1.2289022136896603,-0.02204631508662475,1
430,-0.5595127089470775,0.6741698753579889,1
431,-0.356523625199964,2.0310476821570256,0
432,-1.4178456584267625,0.4281098255738785,1
433,0.5031320638684256,2.138127298154964,0
434,0.25083350920196645,-0.7490458527245577,1
435,0.642969144015237,0.4081071414778395,0
436,0.5556761706653357,-0.6158928753879521,0
437,-0.5791821497754481,2.7392261026948588,0
438,0.245442548121279,-0.19008348344636275,1
439,-0.40581055075728456,-0.32712963911242354,1
440,-1.356458980962873,1.170782491018728,1
441,-0.07780781481348685,0.03432605232465609,1
442,-1.2436194606036397,0.38739489831287705,1
443,1.7305462662199587,0.6570188558194338,0
444,1.9785433010256255,-0.5279998292619791,0
445,0.002171500524404866,-1.1191155183548174,1
446,-1.9014533604696364,-0.2574900095419225,1
447,-1.146793136200302,-0.6343040087407174,1
448,-2.2120644334929427,-0.03772447938857686,1
449,3.315004697701733,-1.4332080535371765,0
450,-1.5352443200144532,0.3445158415314753,1
451,-0.803523587994417,0.42385134899845367,1
452,3.081952625358743,0.41032214527845917,0
453,1.0113702590348412,1.3376332296705913,1
454,-1.845093733459583,0.4131481429219538,1
455,0.10816317050192246,0.11391559660660262,1
456,0.6502413978932132,-0.32821011694364055,0
457,1.3417040920809638,-0.8183424345220084,0
458,-0.0946953362776767,-1.5893759562733312,1
459,1.031023978283737,-0.08989093806745593,0
460,3.7160319238866952,3.90205128373961,0
461,0.32342095061397197,-1.7275636983825287,0
462,-2.1783353560452476,0.9620981815549536,1
463,-0.45966604509592784,-0.5665115336604458,1
464,1.658589738962478,0.715101563566871,0
465,-0.302933478730259,-1.1178516311956486,1
466,-0.8351766982924616,0.547036208904385,1
467,-0.28259049025553196,0.6256022732969658,1
468,-2.1830754655703304,0.07948866508113017,1
469,1.6607352209986812,2.8913570526652577,0
470,-1.807363480571562,-0.3700618845361149,1
471,-0.3806008061049803,2.390248538581531,0
472,-0.8021901061972743,-0.6828349346664723,1
473,-1.356204413417399,-0.9099026215632376,1
474,-2.573644175267707,0.6278339239142396,1
475,-1.0340227006862592,-0.991600892045973,1
476,1.0023403017363546,-0.5641895495129924,0
477,1.0572654341548837,-0.6633131185035203,0
478,-1.8619001116471976,-0.30481252193900477,1
479,-0.2857769021837783,-0.07015030160726245,1
480,-0.9079237682075699,0.7448050771932705,1
481,1.7412790640182192,1.2391756720649243,0
482,-0.3858080091356233,-0.6548846331686624,1
483,-1.556364248463684,0.06767230020714732,1
484,-1.7547200495627764,0.3050127930467839,1
485,-1.5647562098224443,-0.053195079087731675,1
486,1.389175740712503,2.328030157880992,0
487,0.6864582921117929,0.2943888405680198,0
488,0.28910076969984844,1.5781019955090183,1
489,-1.1182182021567324,-1.1946677971059514,1
490,1.1761269649601835,-0.2917855412381502,0
491,0.20721682628581264,-0.3525548308707209,1
492,0.9639492982162909,2.280683984188961,0
493,-0.035403056555421565,0.3578639999432971,1
494,2.166863275703607,-0.9052455422605578,0
495,-1.2838888335540748,-0.9964300796188984,1
496,-2.544396953504857,0.5928264771485394,1
497,1.2861865676693516,0.13636176506940254,0
498,0.4417462768794172,-0.7551095383060658,0
499,-0.6221328163900066,0.8621472970395205,1
500,-0.38998336853169874,-0.2860917404523895,1
501,0.0671515987277534,1.9412473990764765,0
502,2.272782904581628,-0.8922477185365506,0
503,2.0587378909368392,0.7624817587492699,0
504,0.6732025091257526,-0.3381057365000591,0
505,0.20131618572725363,-1.569293504306282,1
506,0.5370007043961853,0.3213058694960333,1
507,-0.6609236536749638,-1.2156645454814865,1
508,-1.4138255226616476,0.19923375702188095,1
509,-1.5957184375881042,0.2666696241452029,1
510,-0.7505831574539036,-0.744585954799283,1
511,-0.2198261234454551,-0.3114579311426582,1
512,1.5655424329419223,-0.5775516044434226,0
513,1.9666184006685854,-0.5242092102474983,0
514,-0.483251708077491,-0.5382896665823826,1
515,2.241308692840309,-1.7323964184453786,0
516,1.089911692058482,-1.0661855166164018,0
517,-1.8590918070956115,-0.30817656880456445,1
518,0.9663055205029639,-0.9287580447161639,0
519,-1.0619903026884754,-0.22176543460142592,1
520,-1.4480345704093862,0.6144314304819076,1
521,0.6505781394690573,-0.026478274100221383,0
522,1.716544823100911,3.854306785279303,0
523,1.6623093603388763,-0.1776350845628672,0
524,2.128554882125751,-1.5692053601432274,0
525,2.3317942762372854,1.6980402650026023,0
526,0.8756781958880978,-0.4126284067486134,0
527,-0.9766922836417838,-0.23066870668450742,1
528,-1.0628674783619911,-1.1089958822303896,1
529,1.239926387092841,0.1583075446099034,0
530,0.4085931478888806,0.838750014230276,1
531,1.0818142135632605,-0.659265382088557,0
532,-0.07078515383559739,-0.17011153125212528,1
533,1.1991565163924294,-1.7055224888552023,0
534,-0.05443591035005739,-0.1614026011868597,1
535,0.48004485183651713,-0.8291918852815524,0
536,0.8403902720401574,-0.9019723732474699,0
537,0.1941003442654608,0.21759780422716057,1
538,1.9600637721414296,0.023968650813039522,0
539,-2.2006965789106214,0.10058351338911574,1
540,0.4241473280008338,-0.9300871462055248,1
541,0.1843708856784969,-0.12917394046632963,1
542,-1.300382777275678,-0.4504976018611036,1
543,-2.1432265980575096,-0.12009198993200208,1
544,-0.8018126247777173,1.050846273235765,1
545,-0.06948811435930712,0.683200879074411,1
546,0.8787082660128314,-0.9141649803776549,0
547,2.111982530669631,-1.577640820918499,0
548,2.6087440088215663,-1.2942278896807957,0
549,0.1502186375845461,0.10772427966899784,1
550,-0.1212025319613161,0.0686970878686169,1
551,-1.822198841747973,0.6878754392702245,1
552,-0.39073187388865716,0.39120799649436067,1
553,-1.5768435133944463,-0.6458953649987158,1
554,2.6302322852262314,-0.26758846332395886,0
555,-0.16162854117607914,-0.6210075722955105,1
556,1.6871781362279044,1.2667954398225536,0
557,-1.6878506361150025,-0.36115965612792084,1
558,-2.18897005209522,-0.06536642915344128,1
559,0.08752626299950136,2.095081799859916,0
560,-0.7421572325340905,1.1296753576262388,1
561,0.3044805074973532,-0.7869105173909704,1
562,0.5333749128303753,-1.0607902120117363,1
563,-0.8201236790363771,-0.7055028880766484,1
564,-1.5594918061231993,0.02728037287829889,1
565,-2.258627288056903,1.291075433837821,1
566,-0.5498193126814384,-0.2257276866102912,1
567,-1.5557573356610737,-0.6711251056002489,1
568,-0.02200617624447598,-0.20021173012327403,1
569,-0.439884966987597,0.6002327718177249,1
570,-1.6943357447924992,-0.5053104732910985,1
571,1.9794993542617776,0.8731431644720296,0
572,-1.7913658973207294,0.5817663049636825,1
573,-1.9973011036427284,-0.14279445115775366,1
574,0.14522786931690607,0.4438421483051621,1
575,-1.4721801806014434,0.19983404419325576,1
576,2.334615623508779,1.1263224786490338,0
577,1.2764150310674116,-1.4236853332244497,0
578,0.30680878173644777,1.2039229853159428,1
579,0.31838935374925603,3.98722942356517,0
580,-0.44027380653474113,0.10423181792706032,1
581,-0.6807435890894449,0.36224669247026603,1
582,1.507450006737058,0.005964899092716108,0
583,-1.1972241358452962,-0.5739564221078794,1
584,-2.1590036162117627,0.05069200133268085,1
585,0.9215961170918191,-0.1371797186771844,0
586,0.7561198176488743,0.239055819309093,0
587,1.9098265937732555,0.43203418277326033,0
588,-1.1430403705575114,1.3072417753050531,1
589,-1.8197647876782386,0.6157365070854589,1
590,0.7169334057687557,-0.5582101960145291,0
591,-0.6377020163107786,-1.075688150661743,1
592,-2.070611333335757,0.6829939566696152,1
593,2.333810957526735,-1.4792685386202733,0
594,-1.6115042410741784,0.43577066825061833,1
595,0.5022154397916058,0.3804763511908008,1
596,1.5752942331592574,-0.21495556582167658,0
597,1.285036273441346,-0.5720579191348257,0
598,-1.4041448528226135,-0.3263584637708501,1
599,-0.5568099332867478,0.8920485602327948,1
600,-0.9079915384318851,-0.9200363839141057,1
601,1.07408722335615,-0.6554222520065807,0
602,0.3550106624790359,-0.6513321970267565,0
603,-2.187808018838014,0.08515592328027229,1
604,0.9057094338056448,-0.510248430101577,0
605,2.940824893154193,-0.7894426373316109,0
606,-0.2508524991630842,0.9794548460244709,1
607,-1.1224533093070634,1.3089016706384204,1
608,-0.03988423648649807,0.4854024370438983,1
609,-1.5247481444812885,0.0298409176321189,1
610,-1.3721292757722194,0.6913777314270626,1
611,0.24649162584923706,-0.2035103872037204,1
